+37.656185, -11.262691, 18.435024, +23.256018, +203.512360
+40.567398, -50.968037, 28.970959, -1.637376, +13.614211
+40.567398, -50.968037, 28.970959, -1.366064, +8.892420
+40.567398, -50.968037, 28.970959, -1.666756, +6.245143
+40.567398, -50.968037, 28.970959, -3.477574, +8.482148
+40.567398, -50.968037, 28.970959, -5.690941, +3.432219
+40.567398, -50.968037, 28.970959, -19.076162, +2.013941
+40.567398, -50.968037, 28.970959, -15.173909, +10.729686
+40.567398, -50.968037, 28.970959, -10.041628, +5.227328
+43.759663, -29.132183, 25.107725, -16.324137, +185.915771
+43.759663, -29.132183, 25.107725, -13.917979, +194.903061
+43.759663, -29.132183, 25.107725, +0.008133, +194.385864
+43.759663, -29.132183, 25.107725, -0.927007, +189.467590
+43.759663, -29.132183, 25.107725, -0.475215, +185.890808
+43.759663, -29.132183, 25.107725, -7.499556, +177.443359
+43.759663, -29.132183, 25.107725, -0.766853, +177.486603
+43.759663, -29.132183, 25.107725, -6.637724, +180.118317
+54.187271, -53.421825, 30.717325, +73.801163, +25.487467
+54.187271, -53.421825, 30.717325, +76.880219, +20.919277
+54.187271, -53.421825, 30.717325, +74.614174, +18.229593
+54.187271, -53.421825, 30.717325, +76.386520, +18.445333
+54.187271, -53.421825, 30.717325, +85.483521, +18.491226
+54.187271, -53.421825, 30.717325, +88.062759, +22.340996
+54.187271, -53.421825, 30.717325, +95.021378, +24.000866
+54.187271, -53.421825, 30.717325, +92.540665, +14.616459
+52.351997, -22.650345, 26.750788, +20.325697, +82.659027
+52.351997, -22.650345, 26.750788, +13.964657, +83.653763
+52.351997, -22.650345, 26.750788, +10.569592, +79.013046
+52.351997, -22.650345, 26.750788, +17.390139, +77.065079
+52.351997, -22.650345, 26.750788, +9.693428, +80.100166
+52.351997, -22.650345, 26.750788, +9.857951, +75.243744
+52.351997, -22.650345, 26.750788, +18.869646, +76.816795
+52.351997, -22.650345, 26.750788, +18.228868, +85.975739
+49.440788, +17.054996, 24.998398, -172.832657, +166.656631
+49.440788, +17.054996, 24.998398, -165.913696, +167.715729
+49.440788, +17.054996, 24.998398, -166.352768, +164.080872
+49.440788, +17.054996, 24.998398, -166.684952, +180.562271
+49.440788, +17.054996, 24.998398, -160.615402, +184.143326
+49.440788, +17.054996, 24.998398, -160.063202, +171.244675
+49.440788, +17.054996, 24.998398, -165.311661, +186.492813
+49.440788, +17.054996, 24.998398, -155.656326, +183.714355
+75.778503, +64.599838, 15.935198, +142.820511, +170.426270
+75.778503, +64.599838, 15.935198, +148.649414, +168.734467
+75.778503, +64.599838, 15.935198, +152.641388, +154.638901
+75.778503, +64.599838, 15.935198, +146.724319, +164.709457
+75.778503, +64.599838, 15.935198, +145.898132, +167.941772
+75.778503, +64.599838, 15.935198, +136.152664, +174.862030
+75.778503, +64.599838, 15.935198, +135.054550, +159.073776
+75.778503, +64.599838, 15.935198, +140.359940, +164.576065
+75.778503, +64.599838, 15.935198, +130.664795, +167.066483
+75.778503, +64.599838, 15.935198, +128.757584, +176.921616
+75.778503, +64.599838, 15.935198, +146.116623, +154.094910
+75.778503, +64.599838, 15.935198, +141.795364, +175.069321
+75.778503, +64.599838, 15.935198, +137.626770, +169.870483
+75.778503, +64.599838, 15.935198, +132.550064, +178.251343
+75.778503, +64.599838, 15.935198, +136.070175, +165.199020
+75.778503, +64.599838, 15.935198, +134.144455, +159.654114
+35.371716, +109.112099, 15.989315, -78.491592, -1.444829
+35.371716, +109.112099, 15.989315, -85.418060, +6.190662
+35.371716, +109.112099, 15.989315, -80.490852, +1.954256
+35.371716, +109.112099, 15.989315, -94.731789, -4.623488
+35.371716, +109.112099, 15.989315, -82.695114, +2.960912
+35.371716, +109.112099, 15.989315, -103.130127, +0.953055
+35.371716, +109.112099, 15.989315, -74.213501, +5.002827
+35.371716, +109.112099, 15.989315, -85.592300, +16.534498
+35.371716, +109.112099, 15.989315, -71.982376, -0.026278
+35.371716, +109.112099, 15.989315, -80.863754, -1.173614
+35.371716, +109.112099, 15.989315, -78.909561, -0.705190
+35.371716, +109.112099, 15.989315, -77.214180, -9.843077
+35.371716, +109.112099, 15.989315, -68.894646, +5.180327
+35.371716, +109.112099, 15.989315, -83.639397, -8.474923
+35.371716, +109.112099, 15.989315, -76.942261, -12.153307
+35.371716, +109.112099, 15.989315, -64.929016, -16.936195
+53.024010, +154.597290, 16.000019, -140.826675, +44.620144
+53.024010, +154.597290, 16.000019, -131.505615, +57.573471
+53.024010, +154.597290, 16.000019, -114.920815, +75.403481
+53.024010, +154.597290, 16.000019, -119.661674, +34.601894
+53.024010, +154.597290, 16.000019, -128.947983, +48.385780
+53.024010, +154.597290, 16.000019, -130.746933, +45.671745
+53.024010, +154.597290, 16.000019, -121.147095, +31.634789
+53.024010, +154.597290, 16.000019, -134.343002, +23.879339
+53.024010, +154.597290, 16.000019, -132.230835, +39.312752
+53.024010, +154.597290, 16.000019, -114.469254, +32.795944
+53.024010, +154.597290, 16.000019, -109.947563, +19.843067
+53.024010, +154.597290, 16.000019, -113.558853, +30.639914
